id,valence,activation,accX,accY,accZ,electrode0,electrode1,electrode2,electrode3,alpha_relative0,alpha_relative1,alpha_relative2,alpha_relative3,beta_relative0,beta_relative1,beta_relative2,beta_relative3,gamma_relative0,gamma_relative1,gamma_relative2,gamma_relative3,delta_relative0,delta_relative1,delta_relative2,delta_relative3,theta_relative0,theta_relative1,theta_relative2,theta_relative3,alpha_absolute0,alpha_absolute1,alpha_absolute2,alpha_absolute3,beta_absolute0,beta_absolute1,beta_absolute2,beta_absolute3,gamma_absolute0,gamma_absolute1,gamma_absolute2,gamma_absolute3,delta_absolute0,delta_absolute1,delta_absolute2,delta_absolute3,theta_absolute0,theta_absolute1,theta_absolute2,theta_absolute3
2454,0.06005967,0.42846608,-132.81271,992.189,175.78152,1.0,1.0,1.0,1.0,0.038191274,0.055038285,0.13076371,0.16067685,0.066435814,0.099679895,0.14764388,0.22608353,0.049747143,0.29892525,0.2763803,0.09642452,0.6368874,0.43907702,0.37958965,0.16067685,0.2087384,0.10727953,0.06562245,0.12172248,0.4179974,-0.6800599,-0.3309918,1.2177985,0.6584355,-0.4221172,-0.27826363,1.366114,0.5328014,0.054837827,-0.0059719756,0.9960326,1.640096,0.22181593,0.13183531,1.2177985,1.1556356,-0.39020792,-0.6304266,1.0972159
2455,0.06005967,0.42846608,-136.71896,992.189,175.78152,1.0,1.0,1.0,1.0,0.038191274,0.055038285,0.13076371,0.16067685,0.066435814,0.099679895,0.14764388,0.22608353,0.049747143,0.29892525,0.2763803,0.09642452,0.6368874,0.43907702,0.37958965,0.16067685,0.2087384,0.10727953,0.06562245,0.12172248,0.4179974,-0.6800599,-0.3309918,1.2177985,0.6584355,-0.4221172,-0.27826363,1.366114,0.5328014,0.054837827,-0.0059719756,0.9960326,1.640096,0.22181593,0.13183531,1.2177985,1.1556356,-0.39020792,-0.6304266,1.0972159
2456,0.06005967,0.42846608,-132.81271,992.189,175.78152,1.0,1.0,1.0,1.0,0.038191274,0.055038285,0.13076371,0.16067685,0.066435814,0.099679895,0.14764388,0.22608353,0.049747143,0.29892525,0.2763803,0.09642452,0.6368874,0.43907702,0.37958965,0.16067685,0.2087384,0.10727953,0.06562245,0.12172248,0.4179974,-0.6800599,-0.3309918,1.2177985,0.6584355,-0.4221172,-0.27826363,1.366114,0.5328014,0.054837827,-0.0059719756,0.9960326,1.640096,0.22181593,0.13183531,1.2177985,1.1556356,-0.39020792,-0.6304266,1.0972159
2457,0.06005967,0.4166727,-132.81271,988.2828,171.87527,1.0,1.0,1.0,1.0,0.038191274,0.047783267,0.13468073,0.16710652,0.066435814,0.10146485,0.15182881,0.22759971,0.049747143,0.3016264,0.26690614,0.09760208,0.6368874,0.44566983,0.3771429,0.16710652,0.2087384,0.103455625,0.06944143,0.11904365,0.4179974,-0.77542293,-0.34963977,1.2177985,0.6584355,-0.44838315,-0.2975911,1.3519768,0.5328014,0.024770603,-0.05258671,0.9842641,1.640096,0.19431446,0.09756067,1.2177985,1.1556356,-0.43994465,-0.6373266,1.0705112
2458,0.06005967,0.4166727,-128.90645,988.2828,175.78152,1.0,1.0,1.0,1.0,0.038191274,0.047783267,0.13468073,0.16710652,0.066435814,0.10146485,0.15182881,0.22759971,0.049747143,0.3016264,0.26690614,0.09760208,0.6368874,0.44566983,0.3771429,0.16710652,0.2087384,0.103455625,0.06944143,0.11904365,0.4179974,-0.77542293,-0.34963977,1.2177985,0.6584355,-0.44838315,-0.2975911,1.3519768,0.5328014,0.024770603,-0.05258671,0.9842641,1.640096,0.19431446,0.09756067,1.2177985,1.1556356,-0.43994465,-0.6373266,1.0705112
2459,0.06005967,0.40406728,-132.81271,992.189,179.68777,1.0,1.0,1.0,1.0,0.038191274,0.049517367,0.14575568,0.1723398,0.066435814,0.10410396,0.1582419,0.22115114,0.049747143,0.30992815,0.2619112,0.09734284,0.6368874,0.43845758,0.3604977,0.1723398,0.2087384,0.097992934,0.07359349,0.11315044,0.4179974,-0.8026241,-0.35621756,1.2177985,0.6584355,-0.47991443,-0.3205216,1.326102,0.5328014,-0.0061206142,-0.10168895,0.9697169,1.640096,0.14454593,0.037059464,1.2177985,1.1556356,-0.5061869,-0.65300363,1.0350691
2460,0.06005967,0.40406728,-132.81271,992.189,179.68777,1.0,1.0,1.0,1.0,0.038191274,0.049517367,0.14575568,0.1723398,0.066435814,0.10410396,0.1582419,0.22115114,0.049747143,0.30992815,0.2619112,0.09734284,0.6368874,0.43845758,0.3604977,0.1723398,0.2087384,0.097992934,0.07359349,0.11315044,0.4179974,-0.8026241,-0.35621756,1.2177985,0.6584355,-0.47991443,-0.3205216,1.326102,0.5328014,-0.0061206142,-0.10168895,0.9697169,1.640096,0.14454593,0.037059464,1.2177985,1.1556356,-0.5061869,-0.65300363,1.0350691
2461,0.06005967,0.40406728,-132.81271,992.189,179.68777,1.0,1.0,1.0,1.0,0.038191274,0.049517367,0.14575568,0.1723398,0.066435814,0.10410396,0.1582419,0.22115114,0.049747143,0.30992815,0.2619112,0.09734284,0.6368874,0.43845758,0.3604977,0.1723398,0.2087384,0.097992934,0.07359349,0.11315044,0.4179974,-0.8026241,-0.35621756,1.2177985,0.6584355,-0.47991443,-0.3205216,1.326102,0.5328014,-0.0061206142,-0.10168895,0.9697169,1.640096,0.14454593,0.037059464,1.2177985,1.1556356,-0.5061869,-0.65300363,1.0350691
2462,0.06208699,0.39057362,-128.90645,992.189,179.68777,1.0,1.0,1.0,1.0,0.038191274,0.05619981,0.15850212,0.17518489,0.066435814,0.10942076,0.16882698,0.21889316,0.049747143,0.3238687,0.26436505,0.09776179,0.6368874,0.41857216,0.33152312,0.17518489,0.2087384,0.09193857,0.07678272,0.10695537,0.4179974,-0.80298275,-0.37007076,1.2110407,0.6584355,-0.5136179,-0.34266394,1.3077763,0.5328014,-0.042348642,-0.14790176,0.95771325,1.640096,0.069052726,-0.04959197,1.2110407,1.1556356,-0.58921987,-0.6848423,0.9967467
2463,0.06208699,0.39057362,-128.90645,988.2828,179.68777,1.0,1.0,1.0,1.0,0.038191274,0.05619981,0.15850212,0.17518489,0.066435814,0.10942076,0.16882698,0.21889316,0.049747143,0.3238687,0.26436505,0.09776179,0.6368874,0.41857216,0.33152312,0.17518489,0.2087384,0.09193857,0.07678272,0.10695537,0.4179974,-0.80298275,-0.37007076,1.2110407,0.6584355,-0.5136179,-0.34266394,1.3077763,0.5328014,-0.042348642,-0.14790176,0.95771325,1.640096,0.069052726,-0.04959197,1.2110407,1.1556356,-0.58921987,-0.6848423,0.9967467
